,Borough,Neighbourhood,Latitude,Longitude,Venue,Venue Latitude,Venue Longitude,Venue category,Venue Category
6746,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,Gate Picturehouse,51.508752326045226,-0.19731180190973402,Movie Theater,arts_entertainment
6747,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,Alexeeva & Jones Chocolate Boutique,51.513437805765236,-0.203612489898129,Candy Store,shops
6748,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,C. Lidgate,51.50676152319828,-0.20717549459286472,Butcher,shops
6749,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,Heartcore Pilates,51.50860205601432,-0.1974784970377307,Yoga Studio,shops
6750,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,Arancina,51.51006065988936,-0.19735959505506195,Pizza Place,food
6751,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,La Piccola Deli,51.507204,-0.207026,Deli / Bodega,food
6752,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,American Food Store,51.50817244916098,-0.20326363162709865,Food & Drink Shop,shops
6753,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,The Fish House Of Notting Hill,51.51021946443769,-0.19736138732298492,Fish & Chips Shop,food
6754,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,Paul Smith,51.51328268262188,-0.20416719073415202,Clothing Store,shops
6755,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,AllSaints,51.51360478423991,-0.20320301038972025,Clothing Store,shops
6756,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,Chakra,51.508580386634655,-0.20038471792374138,Indian Restaurant,food
6757,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,Starbucks,51.507256,-0.20582,Coffee Shop,food
6758,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,Flat three,51.50687,-0.20707928,Japanese Restaurant,food
6759,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,Portobello Hotel,51.51236916888521,-0.20342065375575996,Hotel,travel
6760,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,Farina Pizzeria Napoletana,51.508594,-0.198539,Pizza Place,food
6761,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,Unico,51.510423050830624,-0.19739230367290592,Ice Cream Shop,food
6762,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,The Castle,51.50693352117824,-0.20681809203640028,Pub,nightlife
6763,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,The Sun In Splendour,51.51109264807472,-0.19772076902224864,Pub,nightlife
6764,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,Bubbleology,51.51063676210619,-0.19747110625573655,Bubble Tea Shop,food
6765,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,The Prince Albert,51.509495550259416,-0.19736008389681978,Pub,nightlife
6766,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,NEGOZIO CLASSICA,51.51355874129911,-0.20305367941001592,Italian Restaurant,food
6767,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,Starbucks,51.509785,-0.197193,Coffee Shop,food
6768,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,VQ Notting Hill,51.50966277550604,-0.19729351660381106,Café,food
6769,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,Amorino,51.509636635287094,-0.1973159266594885,Ice Cream Shop,food
6770,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,Giraffe,51.50657787680874,-0.20796171753510556,Restaurant,food
6771,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,itsu,51.50893807025095,-0.19758821190069906,Sushi Restaurant,food
6772,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,Jeroboams,51.507209061318065,-0.2071712623742202,Cheese Shop,shops
6773,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,Da Maria,51.50879254059751,-0.1973193883895874,Italian Restaurant,food
6774,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,Book & Comic Exchange,51.50940361137996,-0.19729253094244356,Bookstore,shops
6775,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,Ravna Gora Hotel London,51.50769326570065,-0.2036562336613973,Hotel,travel
6776,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,Tesco Express,51.507129755036885,-0.2063495619290734,Grocery Store,shops
6777,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,Pizza sugo pasta,51.50888442993164,-0.198349,Pizza Place,food
6778,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,Starbucks,51.50872729307036,-0.1992355662222331,Coffee Shop,food
6779,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,Uli,51.50977290108618,-0.19779849853691936,Asian Restaurant,food
6780,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,Bowden,51.50960416354728,-0.20098249231572338,Hostel,travel
6781,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,Boots,51.50897334167705,-0.19742954351873118,Pharmacy,shops
6782,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,Uxbridge Arms,51.5083326207189,-0.19883215427398682,Pub,nightlife
6783,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,McDonald's,51.50907682,-0.19814282,Fast Food Restaurant,food
6784,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,Earl of Lonsdale,51.51353875371954,-0.20295877045734126,Pub,nightlife
6785,Kensington and Chelsea,Notting Hill,51.5096,-0.2043,PizzaExpress,51.508504769051875,-0.19927627116396707,Pizza Place,food
6786,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Franco Manca,51.49295348867533,-0.19415943616689293,Pizza Place,food
6787,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Paul,51.492250481643296,-0.1928523032157113,Café,food
6788,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Kappa,51.49328502869243,-0.1944259588088434,Japanese Restaurant,food
6789,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Siam Secret,51.49274449472281,-0.19293550694467332,Thai Restaurant,food
6790,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Maroush Bakehouse Earls Court,51.4934284204919,-0.19459979523901255,Middle Eastern Restaurant,food
6791,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Hotel Indigo London - Kensington,51.49190807777693,-0.19179418473382606,Hotel,travel
6792,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Kings Head,51.493438428001525,-0.1925627680704424,Pub,nightlife
6793,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,K+K Hotel George London,51.49236119558123,-0.19520156484157902,Hotel,travel
6794,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Masala Zone,51.49310830296149,-0.19428803676316608,Indian Restaurant,food
6795,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Evans & Peel,51.490190091115075,-0.190748617197526,Speakeasy,nightlife
6796,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Over Under Coffee,51.49239481007158,-0.19303314758598455,Café,food
6797,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Giorgio's Pizzeria,51.49359863631152,-0.1947000937199226,Pizza Place,food
6798,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Sichuan Chef,51.493137,-0.19314286,Chinese Restaurant,food
6799,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Byron,51.4919875,-0.1929084,Burger Joint,food
6800,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Earl's Court Farmers' Market,51.48919231005335,-0.19365442686270493,Farmers Market,shops
6801,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Addie's Thai Cafe,51.49371877476162,-0.19472971558570862,Thai Restaurant,food
6802,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Nevern Square,51.49237244182266,-0.19658231494818357,Park,parks_outdoors
6803,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,The Blackbird,51.491808926683134,-0.19217491661129316,Pub,nightlife
6804,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Nando's,51.492526,-0.193898,Portuguese Restaurant,food
6805,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Star Kebab,51.4934659513434,-0.19457532268948935,Fast Food Restaurant,food
6806,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Troubadour,51.48882,-0.19161902,Café,food
6807,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Barkston Garden,51.49230455518874,-0.19097242571495293,Garden,parks_outdoors
6808,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,M&S Simply Food,51.491674977405104,-0.1923269857985296,Grocery Store,shops
6809,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Zizzi,51.49278361325722,-0.19424497928230267,Italian Restaurant,food
6810,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Mowbray Court Hotel London,51.49082522551631,-0.19378987235352693,Hotel,travel
6811,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,The Nadler Kensington,51.493149687078414,-0.1901925832011135,Hotel,travel
6812,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Twenty Nevern Square Hotel,51.49165859321112,-0.1964336674830383,Hotel,travel
6813,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Brownie Box,51.48915926431077,-0.19073456525802612,Cupcake Shop,food
6814,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Orjowan,51.49281119283506,-0.1935818562965023,Lebanese Restaurant,food
6815,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,No. 10 Restaurant,51.49290661623362,-0.19273866577557988,Chinese Restaurant,food
6816,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Earls Court Square,51.49029143191629,-0.19313762687145403,Road,travel
6817,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Theo's Italian,51.49188676296657,-0.19165846433871717,Italian Restaurant,food
6818,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Presidential Apartments Kensington,51.49263036190912,-0.1905112034440764,Hotel,travel
6819,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Earls Court Police Box,51.492150916508194,-0.19293826434875533,Historic Site,arts_entertainment
6820,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Pizza@Home,51.48758334196531,-0.19547095834256709,Pizza Place,food
6821,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Caffè Nero,51.492307364740164,-0.19329206842502614,Coffee Shop,food
6822,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Hotel NH London Kensington,51.49475717570659,-0.19436882397171393,Hotel,travel
6823,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Cafe du coin,51.48998670229574,-0.19054191886239621,Café,food
6824,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Park Grand London Kensington,51.49381281536737,-0.1916229506529486,Hotel,travel
6825,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Heartcore Pilates Kensington,51.49583833863673,-0.19303691406143955,Pilates Studio,shops
6826,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Saraya Cafe,51.495368,-0.190475,Hookah Bar,nightlife
6827,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Amsterdam Hotel,51.49231768736102,-0.19422525922496087,Hotel,travel
6828,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,JOE & THE JUICE,51.4879921,-0.1942178,Juice Bar,food
6829,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Freddie Mercury Last Residence,51.494460717136754,-0.19853011208816693,Historic Site,arts_entertainment
6830,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,The Rockwell,51.494599079130644,-0.19288188958976507,Hotel,travel
6831,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Tesco Express,51.48861654943757,-0.19295457096186605,Grocery Store,shops
6832,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Bramham Gardens,51.4908692325007,-0.18888256653950294,Garden,parks_outdoors
6833,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,"Hotel Xenia, Autograph Collection",51.49500795367238,-0.1898413896560669,Hotel,travel
6834,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Evoluzione,51.49481284869215,-0.19015678136381883,Italian Restaurant,food
6835,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Hotel Moonlight,51.494136,-0.190661,Hotel,travel
6836,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Collingham Gardens,51.491964924478616,-0.1877453152020723,Garden,parks_outdoors
6837,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,London Lodge Hotel,51.49566484996949,-0.19500346230289597,Hotel,travel
6838,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,London Marriott Hotel Kensington,51.49436670861605,-0.18989771604537964,Hotel,travel
6839,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Starbucks,51.494309,-0.19047,Coffee Shop,food
6840,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Executive Lounge Marriott,51.49423591924807,-0.19012422139813182,Hotel Bar,travel
6841,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Premier Inn London Kensington Olympia,51.494295,-0.1972764,Hotel,travel
6842,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Mercure London Kensington,51.49495874031992,-0.19046073837252778,Hotel,travel
6843,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Mercure Breakfast Room,51.49496257554591,-0.19046099804544608,Breakfast Spot,food
6844,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,1 Lexham Gardens Hotel,51.49488664301134,-0.19020407579417503,Hotel,travel
6845,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Oliver Hotel London,51.49475036347766,-0.19397359679393397,Hotel,travel
6846,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Papaya Tree,51.495802012598865,-0.19299449419998163,Asian Restaurant,food
6847,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,Kensington Green Gym,51.49583936966433,-0.19303061201515356,Gym / Fitness Center,building
6848,Kensington and Chelsea,Earls Court,51.4916123,-0.193903,F&F at Tesco,51.492795,-0.200874,Women's Store,shops
6849,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Aux Merveilleux de Fred,51.49240817525803,-0.17758888825431246,Dessert Shop,food
6850,Kensington and Chelsea,South Kensington,51.4912,-0.1769,The Anglesea Arms,51.49019779831426,-0.1767369529460937,Gastropub,food
6851,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Macellaio,51.49266314498247,-0.1774370852902796,Italian Restaurant,food
6852,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Dozo Sushi,51.492850105308385,-0.1767887397393727,Sushi Restaurant,food
6853,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Wright Brothers,51.4930904374774,-0.17633369540169347,Seafood Restaurant,food
6854,Kensington and Chelsea,South Kensington,51.4912,-0.1769,The Kensington Hotel,51.492597461814306,-0.17835104969988239,Hotel,travel
6855,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Strip Chelsea,51.4894541642581,-0.1754615257214048,Cosmetics Shop,shops
6856,Kensington and Chelsea,South Kensington,51.4912,-0.1769,go,51.49319121044624,-0.17599327554412406,Vietnamese Restaurant,food
6857,Kensington and Chelsea,South Kensington,51.4912,-0.1769,evolve wellness centre,51.493388235832924,-0.17675677568815637,Yoga Studio,shops
6858,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Oddono's,51.49360911928921,-0.17626423918358916,Ice Cream Shop,food
6859,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Yashin Ocean House,51.4910923969839,-0.18044732547726297,Japanese Restaurant,food
6860,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Number Sixteen,51.49313452300895,-0.17559129318743183,Hotel,travel
6861,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Franco Manca,51.49262543908734,-0.17718216093877828,Pizza Place,food
6862,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Vini Italiani,51.492760218412904,-0.1769818480092895,Wine Shop,shops
6863,Kensington and Chelsea,South Kensington,51.4912,-0.1769,The Hummingbird Bakery,51.49340253880464,-0.17554878829524218,Cupcake Shop,food
6864,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Rocca di Papa,51.492901944738456,-0.1765585100789073,Italian Restaurant,food
6865,Kensington and Chelsea,South Kensington,51.4912,-0.1769,South Kensington Club,51.493913544609185,-0.17796474705373158,Social Club,building
6866,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Colombier (Le),51.49002576431831,-0.17308923587298833,French Restaurant,food
6867,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Blakes London,51.48924098844248,-0.18008676243079555,Hotel,travel
6868,Kensington and Chelsea,South Kensington,51.4912,-0.1769,illy cafè,51.49353583420277,-0.17449503189448023,Coffee Shop,food
6869,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Byron,51.49246125887345,-0.17715727423978933,Burger Joint,food
6870,Kensington and Chelsea,South Kensington,51.4912,-0.1769,The Ampersand Hotel,51.49423313649128,-0.1755132456497116,Hotel,travel
6871,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Bosphorus Kebab,51.49312049484213,-0.17617260103539903,Kebab Restaurant,food
6872,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Maitre Choux,51.49415043396257,-0.1755429919731502,Dessert Shop,food
6873,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Ciné lumière,51.49455119213542,-0.17726276620341655,Indie Movie Theater,arts_entertainment
6874,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Pret A Manger,51.4937853081558,-0.17421692757515092,Sandwich Place,food
6875,Kensington and Chelsea,South Kensington,51.4912,-0.1769,La Cave à Fromage,51.49446030593533,-0.17459990966582548,Cheese Shop,shops
6876,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Little Waitrose & Partners,51.49225989507267,-0.1775513168793168,Grocery Store,shops
6877,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Ben's Cookies,51.49392868142606,-0.17436794739911235,Bakery,food
6878,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Muriel's Kitchen,51.49413322763837,-0.17456928132884994,Café,food
6879,Kensington and Chelsea,South Kensington,51.4912,-0.1769,100 Queen's Gate Hotel,51.49246868821928,-0.1785101932367248,Hotel,travel
6880,Kensington and Chelsea,South Kensington,51.4912,-0.1769,CERU South Kensington,51.49346632544011,-0.17616071676248207,Middle Eastern Restaurant,food
6881,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Hereford Arms,51.49290468319615,-0.18128638065877567,Pub,nightlife
6882,Kensington and Chelsea,South Kensington,51.4912,-0.1769,PJ's Bar & Grill,51.49155674850069,-0.1721372222484387,American Restaurant,food
6883,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Pappa Roma,51.49379062116194,-0.17569376780975285,Pizza Place,food
6884,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Gourmet Burger Kitchen,51.49213690249023,-0.17783323925209515,Burger Joint,food
6885,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Zheng Chelsea,51.491584,-0.171929,Asian Restaurant,food
6886,Kensington and Chelsea,South Kensington,51.4912,-0.1769,The Drawing Room at The Ampersand Hotel,51.49417297063379,-0.17526686912304998,Tea Room,food
6887,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Iddu,51.493883534265976,-0.17811021429019752,Bistro,food
6888,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Five Guys,51.4945076576603,-0.1743616349702961,Burger Joint,food
6889,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Apero,51.49418026514761,-0.17556667867530154,Mediterranean Restaurant,food
6890,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Cambio de Tercio,51.490839741809936,-0.18364407328417248,Tapas Restaurant,food
6891,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Onslow Square garden,51.492406617034746,-0.17221587081142722,Plaza,parks_outdoors
6892,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Cpress,51.487421245343505,-0.17859268500611372,Juice Bar,food
6893,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Orée,51.48759475620802,-0.1783229534204589,Bakery,food
6894,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Patara,51.491540421272155,-0.1720569151636812,Thai Restaurant,food
6895,Kensington and Chelsea,South Kensington,51.4912,-0.1769,GAIL's Bakery,51.494396767179566,-0.17423629760742185,Bakery,food
6896,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Margaux,51.49078283907111,-0.1827620025641484,French Restaurant,food
6897,Kensington and Chelsea,South Kensington,51.4912,-0.1769,South Kensington Books,51.49454423019332,-0.1735860105344349,Bookstore,shops
6898,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Jeff de Bruges,51.49453156051652,-0.1738663093319382,Chocolate Shop,shops
6899,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Cards Galore,51.4941311394821,-0.17412009790687163,Gift Shop,shops
6900,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Queen's Gate Apartments,51.49438962637374,-0.1785193211301448,Hotel,travel
6901,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Daquise,51.49471403458199,-0.17349400987704336,Polish Restaurant,food
6902,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Brompton Food Market,51.494696126478686,-0.1740617729894765,Sandwich Place,food
6903,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Honest Burgers,51.49456375669099,-0.17359889046222837,Burger Joint,food
6904,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Grill Market Lomax,51.48712869754462,-0.17874509096145627,Grilled Meat Restaurant,food
6905,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Nando's,51.493416983898136,-0.18182013784701068,Portuguese Restaurant,food
6906,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Scoop,51.493757165684976,-0.17468031255836197,Ice Cream Shop,food
6907,Kensington and Chelsea,South Kensington,51.4912,-0.1769,El Gaucho,51.49359305819835,-0.1750416653481694,Argentinian Restaurant,food
6908,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Venchi,51.49500308660125,-0.17349849456907238,Ice Cream Shop,food
6909,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Tombo,51.494996658149226,-0.17391484062547222,Japanese Restaurant,food
6910,Kensington and Chelsea,South Kensington,51.4912,-0.1769,OKA,51.49198987666832,-0.1714885241675786,Furniture / Home Store,shops
6911,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Evelyn Gardens,51.488539466145596,-0.17955703037094933,Garden,parks_outdoors
6912,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Pret A Manger,51.49399855631888,-0.18237559335912867,Sandwich Place,food
6913,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Lomax,51.487285435034195,-0.17881101755969128,Gym / Fitness Center,building
6914,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Leon,51.494284438557706,-0.17448669562722022,Fast Food Restaurant,food
6915,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Chelsea Square,51.488647716264666,-0.17566789770083024,Plaza,parks_outdoors
6916,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Tendido Cero,51.49085460386166,-0.18389309751862593,Tapas Restaurant,food
6917,Kensington and Chelsea,South Kensington,51.4912,-0.1769,The Bailey's Hotel London,51.49375,-0.182412,Hotel,travel
6918,Kensington and Chelsea,South Kensington,51.4912,-0.1769,The Harrington - Serviced Apartments and Residences,51.49319464482878,-0.18232085714489996,Residential Building (Apartment / Condo),building
6919,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Lievito,51.487641,-0.178257,Pizza Place,food
6920,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Cafe De Nata,51.49443554206512,-0.174549892421735,Pastry Shop,food
6921,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Fait Maison,51.4936753561844,-0.1822507381439209,Mediterranean Restaurant,food
6922,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Le Pain Quotidien,51.4949394878335,-0.17365962266921997,Bakery,food
6923,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Kensington Crêperie,51.49487936099204,-0.1734194768718683,Creperie,food
6924,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Al Arez,51.494032,-0.174998,Lebanese Restaurant,food
6925,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Steak & Co.,51.493500369456335,-0.182028886107524,Steakhouse,food
6926,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Paul,51.494326791480795,-0.17440015579424237,Bakery,food
6927,Kensington and Chelsea,South Kensington,51.4912,-0.1769,The Exhibitionist Hotel,51.494830322374234,-0.17762552672652399,Hotel,travel
6928,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Casa Brindisa,51.49495557030171,-0.1734965162082572,Tapas Restaurant,food
6929,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Khan's of Kensington,51.49419265245284,-0.17486834660627704,Indian Restaurant,food
6930,Kensington and Chelsea,South Kensington,51.4912,-0.1769,MEININGER Hotel London Hyde Park,51.495345648348334,-0.1793571345704343,Hotel,travel
6931,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Snog Pure Frozen Yogurt,51.49485188861443,-0.1742780958878858,Frozen Yogurt Shop,food
6932,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Cafe Forum,51.49367148225279,-0.1820842348536505,Café,food
6933,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Pierino,51.49504296160842,-0.17389074675310143,Italian Restaurant,food
6934,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Starbucks,51.493573,-0.174423,Coffee Shop,food
6935,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Olives Restaurant and Bar,51.49396189804906,-0.18229398672898514,Restaurant,food
6936,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Fernandez & Wells,51.494942,-0.173324,Coffee Shop,food
6937,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Carluccio's,51.493583306246364,-0.1737439860747273,Italian Restaurant,food
6938,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Sydney Hotel chelsea,51.491243,-0.172043,Hotel,travel
6939,Kensington and Chelsea,South Kensington,51.4912,-0.1769,The Stanhope Arms,51.49404194203358,-0.18236567057694641,Pub,nightlife
6940,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Baden Powell House,51.495449508036224,-0.1792315109504944,Convention Center,building
6941,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Rôtisserie Jules,51.493496847956806,-0.17612922953940427,French Restaurant,food
6942,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Moti Mahal,51.493548690163635,-0.17549068049203778,Indian Restaurant,food
6943,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Zetland Arms,51.4933561230402,-0.1759939606869834,Pub,nightlife
6944,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Wasabi,51.49385266722137,-0.174490245690085,Sushi Restaurant,food
6945,Kensington and Chelsea,South Kensington,51.4912,-0.1769,The Crown and Thai Princess,51.490226930500675,-0.17339153376216535,Pub,nightlife
6946,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Gilding The Lily,51.49384867575222,-0.17410859800309963,Flower Shop,shops
6947,Kensington and Chelsea,South Kensington,51.4912,-0.1769,The Hand And Foot Spa,51.49224192506222,-0.17101479115730825,Spa,shops
6948,Kensington and Chelsea,South Kensington,51.4912,-0.1769,Natural History Museum Bus Stop,51.49531898191755,-0.17898841999039622,Bus Stop,travel
6949,Kensington and Chelsea,Chelsea,51.4875417,-0.1682205,Anthropologie,51.48801219256875,-0.1666530953311291,Women's Store,shops
6950,Kensington and Chelsea,Chelsea,51.4875417,-0.1682205,The Ivy Chelsea Garden,51.48703516703897,-0.16937881708145142,English Restaurant,food
